State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Maharashtra,Yavatmal,Chopada_Yav,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,2023-09-09 00:00:00,11187.11,13282.85,12180.07,11
Maharashtra,Aurangabad,Jamner_Aur,Cotton,Other,FAQ,2022-04-29 00:00:00,6265.37,6934.82,6669.46,15
Maharashtra,Yavatmal,Jalgaon_Yav,Spinach,Other,FAQ,2023-06-13 00:00:00,1423.21,1657.87,1543.54,342
Maharashtra,Amravati,Achalpur,Wheat,Other,FAQ,08-01-2022,1700.0,1900.0,1800.0,1
Maharashtra,Amravati,Amrawati(Frui & Veg. Market),Methi(Leaves),Other,FAQ,03-04-2020,1000.0,1200.0,1100.0,46
Maharashtra,Buldhana,Yawal_Bul,Green Gram (Moong)(Whole),Green (Whole),FAQ,2023-10-17 00:00:00,5456.41,6601.0,6309.17,9
Maharashtra,Amravati,Amrawati(Frui & Veg. Market),Cucumbar(Kheera),Other,FAQ,17-12-2022,1500.0,2000.0,1750.0,159
Maharashtra,Ratnagiri,Mumbai_Rat,Guar,Other,FAQ,2021-07-12 00:00:00,4196.5,5405.93,4793.29,75
Maharashtra,Akola,Chandur Railway_Ako,Bengal Gram(Gram)(Whole),Other,FAQ,2021-07-20 00:00:00,4043.96,4546.5,4325.19,6
Maharashtra,Ahmednagar,Lasalgaon_Ahm,Green Chilli,Other,FAQ,2020-01-20 00:00:00,2909.26,4585.68,3839.4,87
Maharashtra,Sangli,Mumbai_San,Bengal Gram Dal (Chana Dal),Other,FAQ,2021-12-13 00:00:00,5782.37,6567.15,6192.3,263
Maharashtra,Satara,Malegaon_Sat,Jowar(Sorghum),Jowar ( White),FAQ,2021-04-20 00:00:00,1866.08,2366.55,2106.32,5
Maharashtra,Ahmednagar,Chandvad_Ahm,Onion,Other,FAQ,2021-09-22 00:00:00,36482.25,37862.64,37487.74,23
Maharashtra,Nashik,Nasik,Apple,Other,FAQ,16-02-2023,8000.0,12000.0,10000.0,17
Maharashtra,Mumbai,Mumbai,Green Peas,Other,FAQ,03-04-2020,12000.0,14000.0,12800.0,50
Maharashtra,Amravati,Chandur Bazar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,12-01-2024,7000.0,9600.0,8690.0,49
Maharashtra,Sindhudurg,Alibagh_Sin,Rice,Other,FAQ,2024-10-23 00:00:00,2366.93,3536.19,2950.57,3
Maharashtra,Gondia,Amrawati(Frui & Veg. Market)_Gon,Coriander(Leaves),Other,FAQ,2023-06-17 00:00:00,1696.82,2488.47,2093.27,43
Maharashtra,Mumbai,Mumbai,Cashewnuts,Other,FAQ,17-11-2020,70000.0,110000.0,100000.0,36
Maharashtra,Jalgaon,Bhusaval,Methi(Leaves),Other,FAQ,08-05-2022,2000.0,2000.0,2000.0,46
Maharashtra,Sangli,Pachora_San,Soyabean,Other,FAQ,2020-10-04 00:00:00,4178.07,4655.09,4486.79,13
Maharashtra,Solapur,Chalisgaon_Sol,Bengal Gram(Gram)(Whole),Other,FAQ,2023-11-11 00:00:00,4943.96,5549.34,5294.37,6
Maharashtra,Latur,Pachora_Lat,Jowar(Sorghum),Jowar ( White),FAQ,2021-10-05 00:00:00,2020.38,2704.69,2410.34,5
Maharashtra,Solapur,Pachora_Sol,Bajra(Pearl Millet/Cumbu),Other,FAQ,2024-09-25 00:00:00,2052.53,2451.38,2291.45,28
Maharashtra,Mumbai,Mumbai- Fruit Market,Pineapple,Other,FAQ,04-06-2021,1800.0,2800.0,2300.0,21
Maharashtra,Amravati,Varud(Rajura Bazar),Bengal Gram(Gram)(Whole),Kabul Small,FAQ,23-09-2021,5200.0,5500.0,5269.0,6
Maharashtra,Dhule,Amalner_Dhu,Wheat,Other,FAQ,2023-11-27 00:00:00,2084.67,2363.07,2244.45,1
Maharashtra,Osmanabad,Mumbai_Osm,Ghee,Other,FAQ,2024-12-02 00:00:00,45626.87,73050.9,59743.25,249
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,FAQ,24-08-2024,2000.0,4100.0,3720.0,23
Maharashtra,Aurangabad,Chopada_Aur,Wheat,Other,FAQ,2020-12-19 00:00:00,2279.03,2962.76,2630.17,1
Maharashtra,Amravati,Amrawati(Frui & Veg. Market),Garlic,Other,FAQ,19-07-2023,10000.0,16000.0,13000.0,25
Maharashtra,Ratnagiri,Mumbai_Rat,Onion Green,Other,FAQ,2024-08-09 00:00:00,980.23,1658.19,1310.47,358
Maharashtra,Thane,Panvel_Tha,Guar,Other,FAQ,2020-08-05 00:00:00,5099.88,5644.52,5365.32,75
Maharashtra,Amravati,Amrawati(Frui & Veg. Market),Garlic,Other,FAQ,22-09-2024,17000.0,34000.0,25500.0,25
Maharashtra,Gondia,Amrawati(Frui & Veg. Market)_Gon,Garlic,Other,FAQ,2023-06-07 00:00:00,7250.81,13491.33,10363.46,25
Maharashtra,Sindhudurg,Murud_Sin,Rice,Other,FAQ,2022-02-09 00:00:00,2522.18,3768.13,3144.1,3
Maharashtra,Kolhapur,Chopada_Kol,Arhar (Tur/Red Gram)(Whole),Other,FAQ,2022-12-08 00:00:00,6393.25,6957.97,6743.07,49
Maharashtra,Chandrapur,Amrawati(Frui & Veg. Market)_Cha,Pumpkin,Other,FAQ,2022-11-26 00:00:00,1117.81,1440.21,1278.88,84
Maharashtra,Jalgaon,Pachora,Maize,Other,FAQ,25-07-2023,2010.0,2120.0,2051.0,4
Maharashtra,Nashik,Devala,Rice,Other,FAQ,19-07-2022,1710.0,1720.0,1715.0,3
Maharashtra,Amravati,Amrawati(Frui & Veg. Market),Guar,Other,FAQ,12-02-2023,3500.0,4000.0,3750.0,75
Maharashtra,Raigad,Panvel,Tomato,Other,FAQ,20-06-2023,3500.0,4000.0,3750.0,78
Maharashtra,Jalgaon,Jalgaon,Raddish,Other,FAQ,23-03-2021,700.0,700.0,700.0,161
Maharashtra,Yavatmal,Amalner_Yav,Bengal Gram(Gram)(Whole),Kabul Small,FAQ,2024-12-20 00:00:00,4987.59,5598.32,5341.1,6
Maharashtra,Nashik,Nasik,Garlic,Other,FAQ,16-06-2021,3500.0,10000.0,6500.0,25
Maharashtra,Raigad,Karjat(Raigad),Wheat,Other,FAQ,05-10-2020,1200.0,1800.0,1600.0,1
Maharashtra,Buldhana,Jalgaon_Bul,Lime,Other,FAQ,2020-06-28 00:00:00,2197.66,3122.0,2645.71,180
Maharashtra,Jalgaon,Jalgaon,Tomato,Other,FAQ,10-08-2022,800.0,1500.0,1200.0,78
Maharashtra,Amravati,Amrawati(Frui & Veg. Market),Green Chilli,Other,FAQ,16-03-2024,3500.0,4000.0,3750.0,87
Maharashtra,Gadchiroli,Pachora_Gad,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,2020-06-19 00:00:00,5415.53,6078.65,5799.36,6
Maharashtra,Bhandara,Amrawati(Frui & Veg. Market)_Bha,Chilly Capsicum,Other,FAQ,2024-05-31 00:00:00,2351.45,2826.25,2588.92,88
Maharashtra,Mumbai,Mumbai,Corriander seed,Other,FAQ,23-04-2021,6000.0,15000.0,13000.0,108
Maharashtra,Wardha,Amrawati(Frui & Veg. Market)_War,Ginger(Green),Other,FAQ,2024-05-28 00:00:00,5162.13,6750.04,5967.3,103
Maharashtra,Thane,Karjat(Raigad)_Tha,Arhar (Tur/Red Gram)(Whole),Other,FAQ,2021-10-17 00:00:00,5688.64,6069.03,5916.24,49
Maharashtra,Satara,Chandvad_Sat,Guar,Other,FAQ,2023-07-24 00:00:00,4073.6,6951.03,5715.88,75
Maharashtra,Parbhani,Jalgaon_Par,Cabbage,Other,FAQ,2024-08-19 00:00:00,1113.31,1500.02,1306.96,154
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,29-09-2022,100.0,2100.0,1500.0,23
Maharashtra,Nashik,Lasalgaon(Niphad),Rice,1009 Kar,FAQ,04-09-2020,1426.0,1426.0,1426.0,3
Maharashtra,Nashik,Nashik(Devlali),Coriander(Leaves),Other,FAQ,27-10-2022,1000.0,2000.0,1800.0,43
Maharashtra,Dhule,Bhusaval_Dhu,Onion Green,Other,FAQ,2023-10-27 00:00:00,2577.15,2701.91,2643.9,358
Maharashtra,Osmanabad,Bhusaval_Osm,Onion,Other,FAQ,2023-11-09 00:00:00,1135.79,2265.33,1689.6,23
Maharashtra,Raigad,Karjat(Raigad),Bajra(Pearl Millet/Cumbu),Other,FAQ,08-02-2021,1300.0,1750.0,1600.0,28
Maharashtra,Amravati,Amrawati(Frui & Veg. Market),Chikoos(Sapota),Other,Local,17-10-2024,2500.0,3500.0,3000.0,71
Maharashtra,Washim,Amrawati(Frui & Veg. Market)_Was,Pumpkin,Other,FAQ,2024-04-30 00:00:00,1280.83,1784.96,1534.78,84
Maharashtra,Latur,Mumbai_Lat,Mint(Pudina),Other,FAQ,2023-12-24 00:00:00,725.02,970.77,829.77,360
Maharashtra,Mumbai,Mumbai- Fruit Market,Chikoos(Sapota),Other,Local,23-10-2024,4000.0,5000.0,4500.0,71
Maharashtra,Raigad,Mangaon,Paddy(Dhan)(Common),Other,FAQ,21-02-2023,2040.0,2060.0,2050.0,2
Maharashtra,Amravati,Daryapur,Soyabean,Yellow,FAQ,06-11-2024,3400.0,4400.0,4100.0,13
Maharashtra,Wardha,Morshi_War,Soyabean,Other,FAQ,2020-06-16 00:00:00,4159.8,4774.29,4539.58,13
Maharashtra,Jalgaon,Pachora,Wheat,Other,FAQ,29-05-2024,2390.0,2875.0,2511.0,1
Maharashtra,Mumbai,Mumbai,Green Chilli,Other,FAQ,30-04-2022,5000.0,7000.0,6000.0,87
Maharashtra,Dhule,Bhusaval_Dhu,Methi(Leaves),Other,FAQ,2024-03-28 00:00:00,2224.27,2995.8,2555.33,46
Maharashtra,Beed,Amalner_Bee,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,2020-09-25 00:00:00,10712.73,12719.59,11663.58,11
Maharashtra,Akola,Amarawati_Ako,Bajra(Pearl Millet/Cumbu),Other,FAQ,2023-01-06 00:00:00,2595.93,2869.39,2732.55,28
Maharashtra,Nashik,Nasik,Apple,Other,FAQ,16-05-2022,9000.0,18000.0,14000.0,17
Maharashtra,Yavatmal,Jalgaon_Yav,Bhindi(Ladies Finger),Other,FAQ,2024-04-27 00:00:00,2402.5,3037.91,2719.36,85
Maharashtra,Mumbai,Mumbai,Sweet Potato,Other,FAQ,28-05-2021,1200.0,2200.0,1700.0,152
Maharashtra,Mumbai,Mumbai,Arecanut(Betelnut/Supari),Other,FAQ,04-03-2023,40000.0,50000.0,45000.0,140
Maharashtra,Hingoli,J S K Agro Market _Hin,Cotton,LH-900,FAQ,2023-07-25 00:00:00,7721.0,8545.99,8218.97,15
Maharashtra,Hingoli,Jalgaon_Hin,Guava,Other,FAQ,2020-11-04 00:00:00,1414.07,2287.45,1843.75,185
Maharashtra,Nandurbar,Pachora_Nan,Jowar(Sorghum),Other,FAQ,2024-08-12 00:00:00,2019.7,2331.26,2193.43,5
Maharashtra,Thane,Pen_Tha,Little gourd (Kundru),Other,FAQ,2021-05-08 00:00:00,3627.2,4015.19,3803.62,302
Maharashtra,Mumbai,Mumbai,Sweet Pumpkin,Other,FAQ,12-11-2020,1500.0,2000.0,1800.0,173
Maharashtra,Jalgaon,Chalisgaon,Bajra(Pearl Millet/Cumbu),Other,FAQ,08-04-2024,1900.0,2700.0,2412.0,28
Maharashtra,Jalgaon,Raver,Wheat,Other,FAQ,16-10-2024,2800.0,2851.0,2805.0,1
Maharashtra,Nandurbar,Jalgaon_Nan,Bhindi(Ladies Finger),Other,FAQ,2021-06-01 00:00:00,2164.11,2827.05,2492.05,85
Maharashtra,Mumbai,Mumbai,Bitter gourd,Other,FAQ,03-10-2022,3000.0,4400.0,3700.0,81
Maharashtra,Solapur,Bhusaval_Sol,Potato,Other,FAQ,2023-03-12 00:00:00,1400.53,2038.35,1718.63,24
Maharashtra,Ahmednagar,Nasik_Ahm,Bhindi(Ladies Finger),Other,Local,2025-01-28 00:00:00,2024.17,3473.7,2828.98,85
Maharashtra,Jalgaon,Jalgaon,Tomato,Other,FAQ,06-09-2023,500.0,1000.0,700.0,78
Maharashtra,Thane,Pen_Tha,Brinjal,Other,FAQ,2021-06-29 00:00:00,3300.06,3573.28,3381.51,35
Maharashtra,Pune,Devala_Pun,Jowar(Sorghum),Other,FAQ,2020-09-14 00:00:00,1810.45,2295.99,2043.52,5
Maharashtra,Amravati,Daryapur,Arhar (Tur/Red Gram)(Whole),Other,FAQ,25-05-2024,10500.0,12350.0,11900.0,49
Maharashtra,Jalgaon,Jalgaon,Cucumbar(Kheera),Other,FAQ,12-06-2020,1000.0,1200.0,1100.0,159
Maharashtra,Akola,Chandur Bazar_Ako,Arhar (Tur/Red Gram)(Whole),Other,FAQ,2024-07-29 00:00:00,6869.37,7704.66,7381.72,49
Maharashtra,Jalgaon,Bhusaval,Spinach,Other,FAQ,12-02-2021,1000.0,1000.0,1000.0,342
Maharashtra,Amravati,Anajngaon,Bengal Gram(Gram)(Whole),Other,FAQ,17-02-2021,4000.0,4550.0,4300.0,6
Maharashtra,Amravati,Chandur Railway,Soyabean,Yellow,FAQ,27-11-2021,6375.0,6500.0,6450.0,13
Maharashtra,Sangli,Bodwad_San,Maize,Other,FAQ,2020-07-04 00:00:00,1763.17,2085.16,1951.38,4
Maharashtra,Mumbai,Mumbai- Fruit Market,Orange,Other,Local,05-12-2024,3000.0,6000.0,4500.0,18
Maharashtra,Gadchiroli,Chalisgaon_Gad,Onion,Other,FAQ,2022-07-06 00:00:00,991.42,1977.38,1474.83,23
Maharashtra,Nashik,Satana,Wheat,Other,FAQ,05-12-2023,2350.0,2751.0,2700.0,1
Maharashtra,Mumbai,Mumbai,Beans,Other,FAQ,08-07-2023,4000.0,4500.0,4300.0,94
Maharashtra,Chandrapur,Achalpur_Cha,Soyabean,Other,FAQ,2024-02-23 00:00:00,5463.6,6270.7,5962.43,13
Maharashtra,Washim,Bhusaval_Was,Cabbage,Other,FAQ,2023-07-04 00:00:00,1025.97,1382.35,1204.44,154
Maharashtra,Jalgaon,Bhusaval,Onion,Red,FAQ,27-04-2024,1000.0,1500.0,1300.0,23
Maharashtra,Mumbai,Mumbai,Cummin Seed(Jeera),Other,FAQ,24-11-2020,10500.0,16500.0,15000.0,42
Maharashtra,Nashik,Nashik(Devlali),Raddish,Other,FAQ,07-11-2024,3450.0,4200.0,4000.0,161
Maharashtra,Nanded,Amalner_Nan,Bajra(Pearl Millet/Cumbu),Other,FAQ,2023-07-13 00:00:00,2138.14,2553.63,2387.02,28
Maharashtra,Jalgaon,Jalgaon,Brinjal,Other,FAQ,24-05-2021,700.0,1700.0,1300.0,35
Maharashtra,Chandrapur,Amrawati(Frui & Veg. Market)_Cha,Cauliflower,Other,FAQ,2023-07-18 00:00:00,1537.01,1929.13,1733.56,34
Maharashtra,Satara,Nasik_Sat,Potato,Other,FAQ,2020-12-20 00:00:00,1080.34,1776.46,1431.01,24
Maharashtra,Bhandara,Amrawati(Frui & Veg. Market)_Bha,Amla(Nelli Kai),Other,FAQ,2020-11-22 00:00:00,2504.55,3406.51,2955.36,355
Maharashtra,Amravati,Amarawati,Bajra(Pearl Millet/Cumbu),Other,FAQ,31-05-2021,1600.0,1800.0,1700.0,28
Maharashtra,Nashik,Nampur,Maize,Other,FAQ,13-03-2024,1001.0,2131.0,2115.0,4
Maharashtra,Beed,Jalgaon_Bee,Spinach,Other,FAQ,2021-09-20 00:00:00,1320.05,1537.7,1431.66,342
Maharashtra,Nashik,Malegaon,Jowar(Sorghum),Jowar ( White),FAQ,17-11-2022,1800.0,3550.0,2752.0,5
Maharashtra,Nashik,Nasik,Peas Wet,Other,FAQ,22-12-2022,1000.0,1500.0,1200.0,174
Maharashtra,Nashik,Malegaon,Arhar (Tur/Red Gram)(Whole),Other,FAQ,26-10-2023,4001.0,7601.0,7601.0,49
Maharashtra,Sangli,Chopada_San,Wheat,Other,FAQ,2023-06-14 00:00:00,2067.7,2688.03,2386.28,1
Maharashtra,Gadchiroli,Mumbai_Gad,Arecanut(Betelnut/Supari),Other,FAQ,2021-12-31 00:00:00,48382.21,63584.08,55497.9,140
Maharashtra,Bhandara,Amrawati(Frui & Veg. Market)_Bha,Green Chilli,Other,FAQ,2024-05-21 00:00:00,2502.63,3022.48,2777.42,87
Maharashtra,Nashik,Chandvad,Methi(Leaves),Other,FAQ,26-01-2023,8.0,10.0,9.0,46
Maharashtra,Mumbai,Mumbai,Black Gram (Urd Beans)(Whole),Other,FAQ,18-07-2024,8000.0,11000.0,9700.0,8
Maharashtra,Washim,Jalgaon_Was,Tomato,Other,FAQ,2023-07-15 00:00:00,1684.12,2327.27,1994.87,78
Maharashtra,Gondia,Amrawati(Frui & Veg. Market)_Gon,Bitter gourd,Other,FAQ,2021-12-13 00:00:00,2168.28,2587.22,2374.73,81
Maharashtra,Jalgaon,Yawal,Wheat,Other,FAQ,22-06-2021,1625.0,1960.0,1830.0,1
Maharashtra,Jalgaon,Bhusaval,Bitter gourd,Other,FAQ,15-10-2024,1200.0,2000.0,1500.0,81
Maharashtra,Mumbai,Mumbai,Little gourd (Kundru),Other,FAQ,14-08-2023,3600.0,4500.0,4050.0,302
Maharashtra,Nashik,Satana,Wheat,Other,FAQ,04-11-2022,2460.0,3019.0,2600.0,1
Maharashtra,Gadchiroli,Bhusaval_Gad,Green Chilli,Other,FAQ,2022-12-14 00:00:00,3122.31,3797.21,3457.5,87
Maharashtra,Nashik,Nasik,Lime,Other,Local,15-09-2024,6000.0,9000.0,8000.0,180
Maharashtra,Pune,Nampur_Pun,Onion,Other,FAQ,2023-12-28 00:00:00,42280.26,43880.03,43445.54,23
Maharashtra,Nashik,Nasik,Cucumbar(Kheera),Other,FAQ,23-06-2020,750.0,2000.0,1500.0,159
Maharashtra,Buldhana,Dharangaon_Bul,Bengal Gram(Gram)(Whole),Other,FAQ,2022-04-22 00:00:00,4890.96,5342.72,5155.26,6
Maharashtra,Amravati,Amrawati(Frui & Veg. Market),Ginger(Green),Other,FAQ,23-12-2020,1200.0,2000.0,1600.0,103
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,FAQ,10-02-2023,2395.0,3305.0,2400.0,1
Maharashtra,Gadchiroli,Jalgaon_Gad,Cucumbar(Kheera),Other,FAQ,2024-06-30 00:00:00,1163.68,1577.95,1367.42,159
Maharashtra,Solapur,Bhusaval_Sol,Cucumbar(Kheera),Other,FAQ,2022-06-15 00:00:00,1105.85,1499.53,1299.47,159
Maharashtra,Solapur,Jalgaon_Sol,Orange,Other,FAQ,2023-11-13 00:00:00,1352.49,2525.88,1923.42,18
Maharashtra,Mumbai,Mumbai,Carrot,Other,FAQ,17-06-2022,2400.0,3400.0,2900.0,153
Maharashtra,Nashik,Chandvad,Bitter gourd,Other,FAQ,16-06-2023,2100.0,2100.0,2100.0,81
Maharashtra,Buldhana,Amalner_Bul,Bengal Gram(Gram)(Whole),Other,FAQ,2020-05-21 00:00:00,4588.41,5012.22,4836.36,6
Maharashtra,Jalgaon,Jalgaon,Bhindi(Ladies Finger),Other,FAQ,04-10-2023,1500.0,3500.0,2500.0,85
Maharashtra,Jalgaon,Bhusaval,Brinjal,Other,FAQ,11-06-2024,1600.0,2500.0,2000.0,35
Maharashtra,Thane,Karjat(Raigad)_Tha,Soyabean,Other,FAQ,2023-10-28 00:00:00,4411.73,4602.59,4445.46,13
Maharashtra,Palghar,Mumbai_Pal,Almond(Badam),Other,FAQ,2023-07-08 00:00:00,59509.99,75844.38,67770.6,325
Maharashtra,Amravati,Amarawati,Bajra(Pearl Millet/Cumbu),Other,FAQ,05-06-2021,1600.0,1800.0,1700.0,28
Maharashtra,Thane,Karjat(Raigad)_Tha,Bengal Gram(Gram)(Whole),Other,FAQ,2021-09-05 00:00:00,3981.48,4236.72,4111.2,6
Maharashtra,Hingoli,Chopada_Hin,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,2022-01-07 00:00:00,9977.65,11846.81,10863.26,11
Maharashtra,Nashik,Lasalgaon,Green Gram (Moong)(Whole),Other,FAQ,07-10-2020,3000.0,10000.0,7500.0,9
Maharashtra,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,08-10-2022,5800.0,7000.0,6500.0,263
Maharashtra,Mumbai,Vashi New Mumbai,Potato,Other,FAQ,25-07-2022,1500.0,2000.0,1750.0,24
Maharashtra,Latur,Jalgaon_Lat,Coriander(Leaves),Other,FAQ,2024-03-28 00:00:00,1848.84,2839.98,2329.16,43
Maharashtra,Sangli,Bhusaval_San,Beetroot,Other,Local,2025-02-03 00:00:00,1528.69,1814.84,1672.68,157
Maharashtra,Mumbai,Mumbai,Cashewnuts,Other,FAQ,17-06-2022,60000.0,80000.0,70000.0,36
Maharashtra,Dhule,Jalgaon_Dhu,Cauliflower,Other,FAQ,2023-05-12 00:00:00,1289.68,1822.15,1550.85,34
Maharashtra,Nashik,Umrane,Onion,Other,FAQ,15-06-2020,250.0,920.0,700.0,23
Maharashtra,Beed,Bhusaval_Bee,Tamarind Fruit,Other,FAQ,2021-03-21 00:00:00,3126.08,4389.52,3831.61,261
Maharashtra,Latur,Parola_Lat,Maize,Yellow,FAQ,2022-09-19 00:00:00,1986.05,2348.74,2198.04,4
Maharashtra,Jalgaon,Jalgaon,Bhindi(Ladies Finger),Other,FAQ,30-04-2024,1000.0,2000.0,1500.0,85
Maharashtra,Aurangabad,Dharangaon_Aur,Soyabean,Yellow,FAQ,2020-11-29 00:00:00,4465.89,4975.77,4795.87,13
Maharashtra,Pune,Nasik_Pun,Cabbage,Other,FAQ,2020-01-08 00:00:00,627.98,1209.31,928.55,154
Maharashtra,Wardha,Amrawati(Frui & Veg. Market)_War,Brinjal,Other,FAQ,2023-10-28 00:00:00,1251.72,1601.35,1426.81,35
Maharashtra,Bhandara,Amarawati_Bha,Maize,Deshi Red,FAQ,2024-09-16 00:00:00,1931.8,2088.98,2012.76,4
Maharashtra,Raigad,Panvel,Cucumbar(Kheera),Other,FAQ,29-10-2023,3000.0,4000.0,3500.0,159
Maharashtra,Sindhudurg,Panvel_Sin,Ridgeguard(Tori),Other,FAQ,2021-01-10 00:00:00,3023.38,3411.76,3178.95,160
Maharashtra,Jalgaon,Bhusaval,Carrot,Other,Local,30-01-2025,1000.0,1200.0,1200.0,153
Maharashtra,Nashik,Nasik,Cauliflower,Other,FAQ,17-07-2024,715.0,2140.0,1430.0,34
Maharashtra,Palghar,Mumbai_Pal,Mustard,Other,FAQ,2022-04-03 00:00:00,5451.35,7493.16,6288.51,12
Maharashtra,Yavatmal,Amalner_Yav,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,2021-04-18 00:00:00,9549.65,11338.63,10397.27,11
Maharashtra,Aurangabad,Mumbai_Aur,Cardamoms,Other,FAQ,2022-03-08 00:00:00,153442.33,258037.91,227079.0,40
Maharashtra,Nashik,Lasalgaon(Niphad),Soyabean,Other,FAQ,08-01-2022,5000.0,6371.0,6340.0,13
Maharashtra,Jalgaon,Jalgaon,Cabbage,Other,FAQ,12-05-2023,500.0,800.0,600.0,154
Maharashtra,Washim,Bhusaval_Was,Banana - Green,Other,FAQ,2024-09-03 00:00:00,2561.25,3113.26,2969.21,90
Maharashtra,Nashik,Nasik,Guar,Other,FAQ,08-01-2020,4000.0,6000.0,5250.0,75
Maharashtra,Nashik,Satana,Bajra(Pearl Millet/Cumbu),Other,FAQ,19-08-2022,2091.0,2710.0,2550.0,28
Maharashtra,Amravati,Chandur Bazar,Soyabean,Yellow,FAQ,16-05-2024,4000.0,4400.0,4300.0,13
Maharashtra,Nagpur,Chandur Railway_Nag,Soyabean,Yellow,FAQ,2021-07-13 00:00:00,4608.6,5289.4,5029.37,13
Maharashtra,Nashik,Nasik,Onion Green,Other,FAQ,18-10-2023,1500.0,3500.0,2700.0,358
Maharashtra,Ratnagiri,Mumbai_Rat,Arhar Dal(Tur Dal),Other,FAQ,2021-10-24 00:00:00,9982.3,14230.27,12421.57,260
Maharashtra,Nashik,Lasalgaon,Bajra(Pearl Millet/Cumbu),Other,FAQ,29-05-2020,1001.0,2152.0,1200.0,28
Maharashtra,Beed,Jalgaon_Bee,Drumstick,Other,FAQ,2023-08-27 00:00:00,3430.72,4275.19,3823.53,168
Maharashtra,Raigad,Panvel,Ridgeguard(Tori),Other,FAQ,27-09-2023,2500.0,3000.0,2750.0,160
Maharashtra,Aurangabad,Pachora_Aur,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,2022-07-14 00:00:00,5163.46,5795.72,5529.44,6
Maharashtra,Solapur,Bhusaval_Sol,Brinjal,Other,FAQ,2023-12-19 00:00:00,1547.9,2275.07,1903.29,35
Maharashtra,Mumbai,Mumbai,Banana - Green,Other,Local,01-02-2025,1400.0,3000.0,2200.0,90
Maharashtra,Mumbai,Mumbai,Snakeguard,Other,FAQ,22-10-2024,2200.0,2800.0,2500.0,156
Maharashtra,Amravati,Amrawati(Frui & Veg. Market),Mango (Raw-Ripe),Other,FAQ,14-02-2024,4000.0,5000.0,4500.0,172
Maharashtra,Mumbai,Mumbai,Beans,Other,FAQ,07-09-2023,3000.0,3200.0,3100.0,94
Maharashtra,Sindhudurg,Murud_Sin,Rice,Other,FAQ,2024-06-15 00:00:00,1820.25,2719.45,2269.09,3
Maharashtra,Mumbai,Mumbai,Turmeric,Other,FAQ,28-05-2021,9000.0,15000.0,13000.0,39
Maharashtra,Jalgaon,Jalgaon,Black Gram (Urd Beans)(Whole),Other,FAQ,02-03-2021,5200.0,5200.0,5200.0,8
Maharashtra,Parbhani,Pachora_Par,Bajra(Pearl Millet/Cumbu),Other,FAQ,2024-11-18 00:00:00,1925.02,2299.09,2149.1,28
Maharashtra,Beed,Chopada_Bee,Bajra(Pearl Millet/Cumbu),Other,FAQ,2023-07-08 00:00:00,2023.51,2416.73,2259.06,28
Maharashtra,Pune,Lasalgaon(Niphad)_Pun,Maize,Other,FAQ,2022-04-18 00:00:00,1693.81,1992.02,1899.63,4
Maharashtra,Sangli,Jalgaon_San,Methi(Leaves),Other,FAQ,2024-05-12 00:00:00,1759.76,2345.25,2024.95,46
Maharashtra,Jalgaon,Bhusaval,Cauliflower,Other,FAQ,03-11-2022,1500.0,1500.0,1500.0,34
Maharashtra,Amravati,Amarawati,Wheat,Other,FAQ,30-06-2023,2450.0,2550.0,2500.0,1
Maharashtra,Mumbai,Mumbai,Ridgeguard(Tori),Other,FAQ,13-02-2024,1800.0,2200.0,2000.0,160
Maharashtra,Buldhana,Bhusaval_Bul,Cucumbar(Kheera),Other,FAQ,2024-02-15 00:00:00,1067.09,1507.24,1279.63,159
Maharashtra,Osmanabad,Jalgaon_Osm,Cabbage,Other,FAQ,2021-02-24 00:00:00,1183.69,1594.85,1389.59,154
Maharashtra,Jalgaon,Jamner,Jowar(Sorghum),Other,FAQ,05-07-2021,1400.0,1540.0,1507.0,5
Maharashtra,Nashik,Lasalgaon(Niphad),Wheat,Maharashtra 2189,FAQ,18-05-2023,1951.0,2185.0,2140.0,1
Maharashtra,Mumbai,Mumbai- Fruit Market,Pomegranate,Other,FAQ,23-11-2021,8500.0,11500.0,10000.0,190
Maharashtra,Mumbai,Mumbai,Cardamoms,Other,FAQ,26-05-2021,150000.0,370000.0,350000.0,40
Maharashtra,Hingoli,Amalner_Hin,Wheat,Other,FAQ,2021-06-03 00:00:00,1896.03,2464.85,2188.16,1
Maharashtra,Nashik,Nasik,Beans,Other,FAQ,07-07-2024,7000.0,11500.0,9800.0,94
Maharashtra,Mumbai,Mumbai- Fruit Market,Water Melon,Other,Local,03-10-2024,1500.0,2500.0,2000.0,73
