temperature,humidity,rainfall,nitrogen,phosphorus,potassium,ph,label
25.8,52.0,291.0,111.1,17.7,190.1,5.3,Long Melon(Kakri)
18.0,33.9,200.7,139.7,14.6,168.4,5.0,Bitter gourd
38.4,50.5,160.1,99.0,85.2,65.2,6.7,Onion Green
13.1,40.4,192.0,41.5,136.1,167.8,8.4,Jamun(Narale Hannu)
24.7,54.3,230.6,105.3,104.9,59.8,7.0,Potato
22.3,35.9,117.1,4.0,127.2,124.6,7.8,Lime
24.2,89.9,157.7,101.7,100.5,41.9,4.7,Mango (Raw-Ripe)
20.9,54.5,273.9,45.4,55.0,160.5,7.5,Green Gram (Moong)(Whole)
32.3,82.6,142.7,57.0,62.8,189.1,7.3,Black pepper
20.4,52.0,163.9,121.0,20.3,11.2,6.1,Guar
22.4,77.2,153.2,97.5,73.5,49.5,7.7,Pumpkin
14.3,60.6,170.5,72.3,119.5,99.3,8.1,Sunflower
16.0,88.7,279.9,22.8,81.0,113.9,6.3,Mint(Pudina)
34.9,32.1,131.4,134.3,137.7,2.3,5.3,Sweet Pumpkin
10.4,34.9,194.3,131.1,125.7,201.4,6.6,Sweet Potato
28.3,40.2,276.3,28.1,143.5,1.5,5.6,Cummin Seed(Jeera)
24.1,83.8,179.9,132.0,51.2,198.2,8.0,Green Gram Dal (Moong Dal)
20.5,69.8,82.7,33.0,77.6,195.4,5.6,Methi Seeds
33.9,37.9,68.2,26.3,108.2,121.3,6.7,Castor Seed
28.7,61.5,101.9,64.6,15.8,111.3,4.9,Arhar (Tur/Red Gram)(Whole)
24.2,50.2,280.1,1.7,80.2,151.8,6.4,Arhar (Tur/Red Gram)(Whole)
32.0,90.0,151.5,138.0,20.5,60.8,5.2,Arecanut(Betelnut/Supari)
31.7,53.1,68.3,113.8,84.0,48.3,8.1,Chili Red
12.0,55.5,81.5,6.7,140.2,149.7,7.4,Ridgeguard(Tori)
13.9,64.7,248.1,74.7,59.3,134.3,5.6,Garlic
26.5,71.7,292.1,109.7,32.5,62.1,4.9,Sweet Potato
39.6,63.2,282.7,0.7,108.5,185.1,5.1,Karbuja(Musk Melon)
17.5,37.2,196.1,135.7,54.8,12.7,5.9,Tomato
31.1,52.1,217.8,116.4,123.6,35.3,6.4,Grapes
26.7,36.5,283.3,46.7,31.8,101.8,5.6,Green Peas
15.9,84.3,53.5,76.3,61.3,107.6,6.7,Cauliflower
34.2,57.4,261.7,138.4,10.4,9.3,5.1,Onion
11.2,66.2,80.9,70.7,138.0,143.2,7.0,Peach
13.0,55.4,126.8,126.7,126.1,48.7,4.8,Cashewnuts
25.1,80.9,108.9,130.9,138.5,196.6,7.9,Jamun(Narale Hannu)
16.4,60.4,260.2,102.6,78.6,121.0,6.5,Black Gram Dal (Urd Dal)
19.1,69.0,132.3,54.8,38.0,70.3,6.1,Banana - Green
29.6,65.2,89.0,29.5,37.7,188.5,7.5,Maize
29.6,41.9,191.3,65.0,140.9,124.7,5.9,Guar
12.3,45.7,288.3,15.5,44.2,7.4,5.1,Pineapple
29.1,73.8,279.5,127.7,107.1,40.6,7.9,Cowpea (Lobia/Karamani)
15.0,43.0,123.6,139.4,101.1,78.8,7.4,Ginger(Dry)
19.3,43.3,79.2,21.6,121.2,140.1,6.4,Masur Dal
22.4,48.4,88.5,117.6,9.3,59.4,5.7,Karbuja(Musk Melon)
32.6,79.0,216.5,102.9,39.4,203.6,5.2,Bengal Gram(Gram)(Whole)
30.9,73.5,298.4,97.1,99.6,105.5,8.0,Castor Seed
13.6,59.0,145.7,71.7,128.7,202.8,4.6,Green Gram Dal (Moong Dal)
37.1,60.0,161.7,106.5,102.7,67.3,4.9,Paddy(Dhan)(Common)
27.4,81.7,229.5,39.4,83.3,2.7,6.4,Sugarcane
20.0,79.9,203.8,97.6,42.7,112.5,7.0,Mataki
31.0,42.6,259.2,118.4,92.1,188.8,7.8,Carrot
32.4,65.9,144.5,128.2,126.3,87.4,5.4,French Beans (Frasbean)
37.4,46.0,165.5,76.9,137.6,204.7,5.4,French Beans (Frasbean)
22.7,47.3,203.7,127.7,20.2,20.7,5.5,Lentil (Masur)(Whole)
26.8,69.7,270.4,9.8,42.9,141.9,4.6,Pointed gourd (Parval)
39.5,76.3,56.8,9.1,67.3,186.4,6.7,Litchi
14.7,79.6,60.5,58.7,24.4,180.3,6.7,Paddy(Dhan)(Common)
11.9,83.9,59.5,133.4,96.4,193.0,5.3,Coconut
24.4,89.5,138.3,61.7,41.7,102.0,5.1,Jack Fruit
15.9,80.6,254.6,138.1,40.8,64.6,8.1,Arecanut(Betelnut/Supari)
15.1,68.2,293.7,115.6,8.7,77.1,8.2,Green Gram (Moong)(Whole)
27.4,72.4,58.3,79.4,24.7,28.8,7.0,Jowar(Sorghum)
13.5,78.1,182.3,67.4,98.7,176.1,7.0,Green Gram (Moong)(Whole)
11.5,73.5,55.8,24.4,143.2,74.0,7.8,Spinach
20.0,85.6,185.6,75.0,97.3,69.9,7.4,Sweet Pumpkin
37.3,43.5,186.8,133.7,72.0,80.7,6.4,Arhar (Tur/Red Gram)(Whole)
33.6,48.6,167.8,32.8,143.4,53.4,6.2,Cauliflower
22.7,60.6,286.3,76.7,138.2,37.0,7.4,Mango (Raw-Ripe)
39.4,65.8,227.4,1.0,75.1,7.7,6.8,Cummin Seed(Jeera)
12.3,51.9,106.3,27.4,20.4,127.6,7.6,Mango (Raw-Ripe)
34.0,89.9,137.7,107.4,58.3,98.4,7.0,Sweet Pumpkin
18.3,88.3,132.8,67.5,28.4,125.2,5.6,Sweet Pumpkin
18.3,70.0,274.0,80.9,76.5,32.9,7.4,Bottle gourd
24.2,32.3,209.6,7.1,134.3,197.1,5.3,Sweet Pumpkin
19.1,49.5,228.2,114.3,26.3,76.0,8.1,Paddy(Dhan)(Common)
31.6,75.2,104.8,62.0,89.6,157.8,4.9,Kulthi(Horse Gram)
34.7,52.7,86.0,69.0,10.4,107.0,4.6,Corriander seed
27.8,45.1,272.3,113.6,23.2,169.4,8.4,Sugarcane
22.4,70.7,109.2,11.8,111.7,129.2,8.5,Mango (Raw-Ripe)
32.7,45.9,127.5,73.9,31.3,181.3,4.8,Arhar Dal(Tur Dal)
30.6,72.3,130.3,80.6,86.1,64.6,5.9,Ajwan
31.9,71.9,134.9,53.2,138.9,13.1,7.6,Coriander(Leaves)
38.2,83.5,194.1,130.7,46.8,75.0,4.7,Green Gram (Moong)(Whole)
18.9,64.6,186.2,68.8,104.0,64.9,7.6,Karbuja(Musk Melon)
38.0,76.2,236.9,32.8,8.7,106.1,5.0,Bajra(Pearl Millet/Cumbu)
34.9,80.2,197.4,88.6,133.7,190.6,7.2,Elephant Yam (Suran)
39.3,32.0,181.8,40.7,118.0,44.6,4.5,Lentil (Masur)(Whole)
38.8,56.6,238.8,105.1,38.5,117.2,8.1,Guava
34.4,30.4,182.5,72.4,90.5,49.1,4.5,Potato
23.4,84.7,275.1,58.2,126.8,13.1,8.0,Almond(Badam)
38.0,53.0,105.0,20.4,91.6,67.0,5.3,Elephant Yam (Suran)
15.3,71.8,294.2,105.0,41.3,86.1,6.0,Bottle gourd
11.8,42.9,299.6,60.6,101.9,37.4,6.9,Pomegranate
37.4,35.4,242.6,86.4,86.8,60.0,7.2,Mataki
26.7,52.0,99.0,34.8,32.2,112.5,8.1,Turmeric
38.1,71.5,105.2,86.0,126.2,142.7,5.5,Cauliflower
18.4,57.7,109.5,12.8,16.4,65.4,4.6,Cucumbar(Kheera)
35.3,63.7,272.6,53.5,5.0,149.0,8.3,Grapes
37.6,50.8,136.7,103.3,65.6,46.0,6.3,Garlic
14.4,55.7,222.3,61.6,129.4,147.1,7.0,Papaya
39.4,51.6,141.9,137.4,124.9,9.2,6.8,Tamarind Fruit
14.9,67.5,104.7,59.3,90.1,170.3,6.7,Beetroot
21.2,52.2,253.2,132.6,143.0,154.4,6.0,Bhindi(Ladies Finger)
24.8,49.7,208.4,33.6,11.0,26.4,5.0,Kulthi(Horse Gram)
33.9,50.5,251.4,47.4,8.0,113.6,6.9,Spinach
27.0,76.3,174.7,1.7,1.3,73.2,8.2,Drumstick
36.0,60.6,259.6,77.6,45.5,26.6,6.2,Green Gram (Moong)(Whole)
26.3,88.1,87.0,131.7,26.5,116.3,6.0,Bhindi(Ladies Finger)
22.0,38.3,78.8,42.0,144.3,66.9,8.2,Garlic
27.4,36.5,164.8,110.3,4.0,11.7,4.8,Pointed gourd (Parval)
37.6,77.7,157.2,9.6,125.9,156.8,7.7,Linseed
22.5,81.9,211.5,19.0,5.6,50.0,6.0,Green Gram (Moong)(Whole)
15.1,69.6,228.9,24.0,16.2,31.3,5.5,Corriander seed
24.9,62.7,289.1,124.1,24.6,97.0,8.4,Kulthi(Horse Gram)
28.3,67.1,111.1,72.7,91.6,164.1,6.3,Rice
25.4,74.5,224.7,56.4,31.6,132.2,6.2,Green Chilli
10.6,87.1,231.2,112.0,142.2,191.0,7.4,Methi(Leaves)
31.3,32.0,124.0,121.9,2.7,111.8,7.4,Cow
35.1,82.8,175.3,26.1,18.4,120.6,6.5,Seetapal
11.7,85.6,212.1,53.1,109.5,137.8,6.6,Masur Dal
36.2,65.8,200.1,93.1,25.4,187.5,6.2,Sabu Dan
18.7,85.5,188.0,110.7,31.1,70.5,8.0,Cowpea (Lobia/Karamani)
35.5,63.4,101.7,87.3,51.9,173.1,6.3,Green Gram (Moong)(Whole)
30.1,66.2,67.8,9.7,30.5,59.5,7.6,Amla(Nelli Kai)
27.7,71.5,233.2,101.8,135.8,48.6,5.6,Coriander(Leaves)
28.9,43.1,217.5,89.0,133.9,128.5,6.1,She Buffalo
32.9,62.1,74.5,21.4,123.4,204.8,5.8,Ox
21.7,48.8,165.6,54.6,125.2,190.5,5.7,Beans
18.3,89.3,117.6,92.9,17.2,123.4,8.4,Chow Chow
26.9,53.4,207.9,132.6,24.7,24.7,4.6,Black pepper
35.5,44.1,199.9,119.8,59.3,191.1,8.1,Mustard
24.6,52.9,229.7,123.7,0.8,191.4,6.5,Cabbage
15.6,35.3,224.7,51.6,62.7,6.4,5.5,Apple
11.5,34.3,271.8,107.2,28.6,127.2,7.7,Cow
39.8,51.4,206.8,124.4,92.5,116.0,6.8,Bhindi(Ladies Finger)
28.1,59.6,60.0,137.8,55.6,31.2,7.2,Arhar (Tur/Red Gram)(Whole)
24.0,56.6,236.9,20.7,67.6,7.3,7.2,Turmeric
33.1,43.9,275.9,13.6,36.8,135.9,7.2,Ghee
31.5,66.6,233.5,36.9,100.7,84.0,7.8,Maize
39.5,35.8,197.3,87.7,78.0,135.7,5.0,Lime
26.2,89.2,140.4,108.0,53.7,81.4,4.9,Ragi (Finger Millet)
21.5,58.5,200.1,79.9,5.7,153.9,8.3,Kulthi(Horse Gram)
32.7,53.6,256.6,37.4,40.2,107.1,6.2,Chili Red
20.5,72.5,142.0,77.7,14.5,165.0,6.0,Mango
21.8,63.4,124.7,68.0,48.5,40.0,7.1,Green Gram (Moong)(Whole)
18.7,41.0,218.6,96.1,94.6,85.2,4.9,Green Gram Dal (Moong Dal)
20.7,62.4,211.8,90.3,97.7,139.3,4.9,Tomato
36.7,64.7,287.7,20.7,144.1,132.1,6.8,Black Gram (Urd Beans)(Whole)
25.2,82.9,59.8,90.9,69.2,31.6,7.5,Arecanut(Betelnut/Supari)
13.9,77.4,81.2,111.2,40.0,179.8,8.3,Castor Seed
35.5,72.5,267.3,6.5,104.5,110.7,7.8,Cow
29.0,55.8,81.6,109.0,47.0,27.6,6.7,Apple
23.5,35.7,199.9,39.3,41.7,15.7,5.7,Paddy(Dhan)(Common)
35.4,33.6,288.3,14.2,114.2,106.1,6.2,Brinjal
25.5,62.9,133.6,88.3,10.0,29.8,6.7,Karbuja(Musk Melon)
22.9,75.5,143.0,34.2,105.7,86.0,8.4,Jute
15.1,69.2,203.0,110.3,36.8,156.5,7.3,Cauliflower
19.8,67.4,64.1,3.3,65.3,68.2,6.3,Bengal Gram Dal (Chana Dal)
25.7,64.8,177.9,36.1,32.4,75.8,5.2,Bottle gourd
29.6,47.7,240.1,33.7,99.2,60.5,4.5,Paddy(Dhan)(Common)
35.8,67.5,149.7,26.2,88.5,37.8,6.4,Corriander seed
23.4,81.1,243.9,40.3,47.0,139.2,6.8,Cauliflower
36.3,78.1,285.9,13.8,38.4,101.5,7.9,Guava
29.5,73.9,72.0,101.7,19.8,69.6,8.3,Cowpea (Lobia/Karamani)
10.1,82.3,160.9,33.4,38.1,49.3,5.3,Peas Wet
37.9,37.5,226.2,91.4,49.5,38.0,5.2,Ginger(Dry)
17.7,37.2,74.6,106.0,32.4,11.4,7.7,Brinjal
22.1,67.0,55.7,30.2,47.5,4.5,6.7,Papaya
28.8,78.6,102.9,19.1,124.6,22.9,4.9,Carrot
23.8,54.7,230.5,53.9,71.0,88.1,7.5,She Buffalo
31.0,75.3,239.4,8.5,29.5,100.7,6.0,Kulthi(Horse Gram)
29.9,48.7,180.0,76.5,26.8,198.8,7.6,Bitter gourd
29.1,63.4,234.6,47.0,110.9,88.7,6.4,Mataki
22.7,63.4,103.3,96.3,139.2,94.0,6.6,Jack Fruit
15.6,34.6,224.0,53.6,119.2,135.2,7.7,Elephant Yam (Suran)
33.8,88.7,246.7,107.8,124.3,0.0,5.9,Jute
17.6,56.6,261.8,28.8,138.1,70.1,8.4,Lentil (Masur)(Whole)
31.7,31.5,192.7,123.8,2.5,83.1,8.2,Potato
23.6,73.2,266.9,108.7,35.0,65.7,6.0,Peas Wet
26.9,83.4,138.9,29.1,66.2,42.7,6.5,Ginger(Green)
27.9,88.3,84.1,79.6,115.7,107.7,4.9,Coconut
34.1,87.5,69.7,23.1,134.6,115.7,7.0,Mango (Raw-Ripe)
12.7,31.5,108.8,46.6,90.8,27.0,6.2,Groundnut
34.7,70.7,259.8,100.7,130.1,30.8,6.1,Chili Red
32.3,80.9,165.0,83.2,122.5,166.8,7.1,She Buffalo
32.6,36.3,263.1,20.7,100.4,102.6,7.3,Chow Chow
24.8,41.2,215.2,77.2,30.0,69.8,6.9,Soyabean
20.5,68.2,222.1,55.6,15.1,124.4,7.7,Guar
15.3,42.7,141.7,106.6,107.9,85.1,5.0,Mint(Pudina)
15.9,61.0,277.6,6.1,111.0,117.4,6.2,Ox
19.7,52.0,149.0,97.4,56.3,92.0,5.5,Peach
16.0,68.0,192.3,53.6,47.2,48.7,6.6,Leafy Vegetable
15.8,84.6,201.5,82.7,7.5,153.4,6.4,Black Gram (Urd Beans)(Whole)
24.1,63.3,260.8,67.3,29.9,169.8,6.7,Karbuja(Musk Melon)
37.0,84.4,255.5,52.5,104.0,81.0,5.4,Guar
12.9,39.6,71.4,53.4,122.1,185.9,4.8,Banana
17.6,31.7,180.3,66.0,44.5,179.1,7.5,Other Pulses
31.2,72.0,298.4,65.8,107.0,10.0,6.4,Arhar (Tur/Red Gram)(Whole)
17.5,32.1,68.6,128.6,81.4,98.8,4.7,Wheat
24.7,30.7,218.9,119.8,102.5,167.7,7.1,Gur(Jaggery)
36.1,43.2,247.9,25.9,118.2,126.0,4.9,Sweet Potato
36.8,72.0,87.2,121.5,43.7,93.1,6.6,Ajwan
19.9,69.6,123.5,30.2,23.0,64.1,4.9,Kulthi(Horse Gram)
28.5,73.1,148.0,126.7,81.2,92.3,7.1,Mint(Pudina)
18.3,89.0,85.2,28.3,26.7,183.3,7.1,Green Peas
23.0,43.6,113.6,70.6,117.8,152.5,6.9,Green Gram (Moong)(Whole)
25.5,39.5,149.6,132.0,49.6,31.3,6.8,She Buffalo
19.8,61.8,133.4,45.3,5.4,47.2,5.5,Wheat
11.7,52.3,230.2,77.7,61.3,116.0,6.0,Banana
26.4,49.0,235.8,104.4,72.5,9.3,4.8,Chili Red
17.0,34.8,244.2,17.1,86.2,192.0,8.0,Ground Nut Seed
37.6,72.2,242.1,52.8,131.8,161.8,7.5,Cardamoms
20.5,31.2,294.2,9.3,130.2,64.2,6.9,Raddish
23.3,39.8,96.1,28.3,56.1,10.5,6.1,Mustard
11.7,31.8,94.6,138.1,103.7,126.0,4.7,Soyabean
17.0,75.2,161.9,95.5,96.0,22.7,7.9,Bottle gourd
27.5,82.2,117.2,17.0,81.0,36.2,6.9,Drumstick
39.7,71.0,210.9,2.1,124.9,29.8,7.8,Sweet Pumpkin
38.3,54.1,182.1,17.2,78.3,125.3,8.5,Bottle gourd
18.1,43.9,129.7,126.5,11.3,169.9,5.9,Guar
30.0,87.2,274.1,62.1,92.4,108.5,5.9,Turmeric
18.3,60.0,90.2,47.7,47.0,120.4,4.8,Jack Fruit
39.7,74.8,235.0,133.0,29.4,115.9,8.4,Green Gram (Moong)(Whole)
27.2,61.0,157.6,44.4,63.0,158.6,6.9,Green Chilli
11.5,53.7,263.4,105.7,75.0,117.3,5.0,Guava
38.0,79.7,224.3,100.0,66.9,188.8,7.3,Potato
35.9,46.4,216.4,20.5,97.8,7.3,6.9,Coconut
38.9,76.3,55.0,134.0,112.4,30.6,4.8,Bengal Gram Dal (Chana Dal)
33.0,67.1,255.0,84.1,139.6,128.5,7.6,Arhar Dal(Tur Dal)
13.8,66.6,299.0,83.4,114.0,157.7,5.9,Banana - Green
25.0,48.4,297.1,122.9,100.4,183.5,7.2,Coriander(Leaves)
31.0,66.3,204.3,50.8,121.9,126.6,5.4,Mataki
32.9,61.2,101.1,76.3,111.0,183.6,7.7,Green Chilli
19.2,36.0,250.5,7.5,131.6,178.5,5.3,Pointed gourd (Parval)
26.9,37.2,183.0,50.0,114.9,155.4,8.1,Cashewnuts
19.6,68.0,295.9,122.7,23.3,112.2,5.9,Leafy Vegetable
24.9,30.4,77.4,80.2,3.4,81.4,5.7,Goat
19.6,41.5,127.4,136.5,59.6,91.2,6.8,Ragi (Finger Millet)
27.7,69.7,212.2,8.2,31.6,197.1,6.6,Papaya
25.1,85.5,111.8,115.6,45.3,55.3,8.1,Green Gram Dal (Moong Dal)
12.4,35.1,273.5,26.9,46.9,46.5,5.9,Seetapal
19.4,55.5,259.6,125.0,41.3,140.7,4.8,Amla(Nelli Kai)
22.3,36.4,276.5,5.8,62.6,10.7,4.9,Sugar
21.7,34.2,209.6,102.6,98.0,28.4,6.8,Karbuja(Musk Melon)
23.1,61.1,130.2,41.0,107.0,13.7,5.8,Chili Red
36.1,58.3,138.4,99.5,45.6,24.5,5.7,Arecanut(Betelnut/Supari)
26.1,38.6,96.8,124.8,1.1,167.4,6.6,Guar
14.4,31.8,67.9,92.4,62.6,156.5,8.5,Chilly Capsicum
35.4,66.1,163.5,57.1,72.1,8.3,8.1,Lime
18.3,69.5,148.1,98.7,110.1,6.6,6.0,Potato
29.9,80.3,187.7,21.4,105.6,123.1,7.4,Cotton
38.5,38.2,177.8,8.0,30.0,18.4,6.1,Bottle gourd
21.8,58.8,161.2,74.4,86.7,145.6,6.6,Cardamoms
27.9,68.8,143.4,104.0,71.1,88.2,6.1,Beans
35.4,78.7,169.1,119.4,35.8,3.6,7.0,Corriander seed
11.7,41.6,164.2,2.9,22.6,160.2,7.5,Water Melon
18.5,30.9,78.8,35.0,118.4,95.4,8.2,Karbuja(Musk Melon)
12.5,80.5,156.8,63.2,122.9,127.4,5.2,Jowar(Sorghum)
26.1,46.1,142.1,125.3,96.6,161.4,6.3,Snakeguard
12.8,71.2,157.2,121.1,100.7,1.7,7.0,Linseed
17.4,34.9,113.6,8.6,76.8,100.5,4.5,French Beans (Frasbean)
22.1,73.4,221.0,134.9,31.2,113.1,6.9,Mustard
33.8,51.4,241.8,137.0,101.3,85.4,7.4,Jamun(Narale Hannu)
19.9,75.0,68.7,120.5,118.4,157.0,5.7,Mint(Pudina)
24.2,80.0,216.4,60.6,131.3,154.9,4.8,Black pepper
13.3,51.1,253.1,24.5,128.0,24.9,5.2,Sugarcane
22.3,40.9,203.4,33.1,15.3,10.3,4.6,Arecanut(Betelnut/Supari)
22.0,58.7,238.9,49.4,113.8,198.3,8.0,Jute
14.6,31.6,219.5,4.3,133.5,121.8,5.9,Banana
37.5,87.4,163.4,45.9,45.7,7.3,5.6,Long Melon(Kakri)
31.7,37.7,80.8,125.4,118.8,95.9,5.0,Green Gram (Moong)(Whole)
19.7,75.8,164.1,103.1,22.6,55.2,4.9,Almond(Badam)
11.0,62.6,251.5,38.7,130.1,48.4,4.8,Ginger(Dry)
21.6,78.2,275.4,28.5,9.7,179.9,6.1,Ginger(Green)
14.7,59.8,185.1,132.2,59.8,116.2,8.0,Onion
17.9,72.0,287.9,99.4,64.5,34.6,6.3,Ground Nut Seed
10.1,52.8,254.6,51.3,87.2,124.3,6.0,Arecanut(Betelnut/Supari)
35.7,50.5,116.7,137.9,132.1,5.9,7.6,Mustard
24.7,30.6,292.2,105.2,23.0,70.0,5.1,Goat
34.8,39.5,198.6,83.1,23.8,25.3,8.4,Sunflower
30.9,56.5,262.5,27.1,60.6,114.3,5.0,Cotton
27.1,74.4,245.9,42.3,74.3,127.3,7.8,Bajra(Pearl Millet/Cumbu)
34.8,51.8,137.0,65.5,93.5,154.1,5.8,Black Gram (Urd Beans)(Whole)
33.9,72.6,181.9,72.0,12.7,134.4,8.1,Coriander(Leaves)
30.8,62.6,112.9,48.4,26.3,186.2,6.8,Guava
27.1,35.4,93.7,74.9,50.5,3.9,7.7,Lentil (Masur)(Whole)
11.2,72.9,182.4,101.5,114.5,18.3,6.8,Ragi (Finger Millet)
14.3,38.0,285.9,112.6,26.2,83.3,5.9,Brinjal
24.9,61.7,60.2,43.7,138.6,87.4,5.2,She Buffalo
19.7,47.9,126.3,113.6,120.6,67.6,6.9,Cashewnuts
23.0,50.5,103.2,84.6,138.4,73.8,8.0,Sugarcane
29.1,77.5,121.8,107.8,63.8,137.4,6.3,Methi(Leaves)
11.7,59.7,128.9,0.7,26.6,44.8,5.7,Almond(Badam)
12.1,55.8,235.4,37.7,81.5,57.1,6.1,Garlic
36.2,42.0,296.4,106.8,22.8,172.3,6.5,Chikoos(Sapota)
30.8,60.9,274.3,110.8,118.3,63.5,6.2,Ground Nut Seed
30.3,62.8,150.2,60.3,8.3,93.3,7.7,Ghee
16.3,31.3,55.9,90.0,48.9,101.7,5.0,Peach
21.2,87.0,233.0,83.8,22.6,32.0,4.7,Turmeric
26.1,84.2,104.7,108.5,137.3,20.6,5.1,Rice
16.3,39.4,161.2,86.7,123.3,47.6,6.4,Safflower
14.1,66.9,239.2,38.1,76.2,158.3,7.6,Bottle gourd
14.3,61.3,51.8,44.3,98.2,99.2,8.4,Tomato
34.6,81.2,223.0,62.6,96.3,13.1,8.0,Rice
22.6,34.6,238.1,106.7,39.3,187.8,7.6,Beans
23.0,51.7,128.9,68.8,24.1,90.3,8.3,Other Pulses
35.3,73.2,257.5,28.1,128.9,66.0,4.6,Safflower
14.2,83.1,182.6,132.8,42.1,93.1,7.3,Cashewnuts
33.5,74.0,79.0,109.3,113.9,123.2,8.5,Beetroot
16.3,73.4,186.9,130.5,38.6,12.2,6.7,Cashewnuts
17.5,66.6,196.3,51.8,70.5,64.3,5.1,Ajwan
24.6,58.7,274.7,0.3,107.1,126.8,8.2,Black Gram (Urd Beans)(Whole)
36.7,56.0,127.8,128.2,59.0,55.3,4.9,Masur Dal
33.4,51.7,151.6,113.3,55.0,9.7,5.2,Masur Dal
24.7,35.2,198.1,106.2,27.7,116.5,7.8,Cummin Seed(Jeera)
27.4,47.2,233.5,82.5,1.8,184.8,6.7,Methi Seeds
38.9,39.1,54.6,121.7,28.3,8.7,5.1,Goat
17.3,31.2,131.2,55.8,92.2,190.7,5.3,Methi Seeds
33.0,85.6,170.9,44.2,114.4,139.8,8.1,Papaya
19.5,40.6,75.6,103.2,65.3,66.3,7.9,Beans
35.1,43.8,232.7,56.8,130.9,128.5,8.4,Green Peas
28.5,37.7,205.6,7.8,128.4,98.8,7.3,Bitter gourd
33.2,52.6,90.1,112.0,48.2,58.8,7.6,Jack Fruit
11.6,41.5,127.5,102.4,92.9,85.3,7.5,Leafy Vegetable
19.7,48.5,140.7,140.0,112.8,199.9,7.3,Ox
16.6,44.4,59.7,53.1,88.5,29.6,5.2,Safflower
35.7,60.4,206.2,119.6,33.7,91.0,7.0,Jamun(Narale Hannu)
35.0,35.7,151.0,27.9,127.0,144.5,4.6,Jute
21.1,70.6,182.3,53.5,65.3,2.7,7.6,Carrot
26.7,81.7,257.8,39.5,79.4,17.1,8.2,Arhar Dal(Tur Dal)
23.5,61.9,275.1,77.2,37.0,89.3,6.6,Raddish
16.4,54.3,295.4,22.1,97.4,48.6,6.5,Lime
18.8,76.4,270.2,36.6,13.8,28.1,7.7,Grapes
20.7,71.8,190.0,54.1,60.9,115.2,4.5,Chili Red
24.4,74.4,178.4,10.1,63.8,145.3,4.7,Leafy Vegetable
16.2,81.5,97.6,139.6,40.9,17.3,7.3,Ginger(Dry)
26.3,38.1,273.4,10.4,131.6,204.3,7.3,Masur Dal
19.7,31.4,175.1,67.7,22.9,156.7,6.5,Maize
14.9,72.0,281.7,52.6,35.0,113.7,7.7,Green Gram Dal (Moong Dal)
16.5,48.7,159.8,38.1,66.9,2.0,5.3,Soyabean
13.3,48.1,56.4,109.5,7.7,153.5,4.7,Bengal Gram Dal (Chana Dal)
26.4,86.5,146.5,134.6,131.3,40.1,4.8,Kulthi(Horse Gram)
32.0,62.3,99.6,75.5,26.5,89.9,7.7,Turmeric
25.3,45.5,129.1,12.2,44.0,198.1,8.3,Plum
31.5,87.4,156.8,66.5,130.2,107.6,7.3,Turmeric
24.6,88.1,113.7,138.9,32.3,75.5,6.9,Jack Fruit
22.3,60.8,223.8,72.9,27.5,65.0,4.9,Cowpea (Lobia/Karamani)
26.0,61.7,261.0,132.8,78.1,190.6,7.4,Mango (Raw-Ripe)
27.8,75.3,127.4,62.7,58.8,201.7,5.7,Ghee
37.7,76.5,193.6,97.4,134.0,146.0,6.0,Guar
16.1,62.9,188.8,10.5,66.2,94.5,5.8,Sugar
24.9,67.3,185.0,99.4,46.3,28.2,4.6,Turmeric
23.9,68.3,269.9,106.4,131.8,123.9,8.0,Bengal Gram Dal (Chana Dal)
36.5,86.5,234.9,12.1,97.0,84.1,6.4,Chilly Capsicum
14.2,37.8,210.9,27.6,14.2,34.2,8.2,Papaya
35.6,43.2,66.2,103.4,30.7,80.7,4.8,Ginger(Green)
39.7,49.3,252.5,35.6,98.8,155.8,6.9,Beetroot
38.6,82.7,212.4,65.6,105.7,12.9,8.3,Cinamon(Dalchini)
35.6,53.3,278.5,48.0,96.8,198.2,6.1,Green Gram Dal (Moong Dal)
13.3,52.4,110.7,72.4,122.3,89.4,6.2,Bitter gourd
30.7,34.8,60.7,39.3,140.8,113.2,5.6,Corriander seed
15.9,62.9,79.0,3.2,7.4,195.6,5.1,Black Gram Dal (Urd Dal)
23.0,72.1,215.7,53.5,60.1,71.3,5.4,Goat
34.2,80.1,194.5,2.4,141.2,96.8,6.1,Black pepper
17.8,53.1,285.7,85.5,121.1,145.6,5.0,Ajwan
19.9,68.6,92.0,88.5,140.9,177.2,5.9,Bottle gourd
20.1,72.0,260.9,83.3,113.7,153.6,6.8,Linseed
28.3,40.8,186.6,116.9,43.9,170.7,7.6,Jack Fruit
21.6,45.3,149.8,113.1,140.1,130.4,7.6,Guava
36.9,80.2,61.7,132.7,18.7,7.1,6.2,Garlic
22.6,53.0,111.4,46.3,72.3,50.8,7.6,Soanf
19.3,60.1,183.8,43.8,78.3,21.7,5.4,Jute
28.3,32.6,82.8,105.4,114.5,102.3,4.9,Cotton
28.9,84.5,154.8,109.7,38.9,143.1,4.5,Safflower
19.2,70.7,272.3,94.4,120.0,111.4,4.8,Turmeric
28.3,68.8,104.6,31.7,62.4,19.7,4.8,Ginger(Green)
36.3,87.5,115.4,42.5,52.6,103.0,7.2,Kulthi(Horse Gram)
